,proto_acc,proto_std_dev,match_acc,match_std_dev,rel_acc,rel_std_dev,proto_prec_avg,proto_prec_std_dev,match_prec_avg,match_prec_std_dev,rel_prec_avg,rel_prec_std_dev,proto_rec_avg,proto_rec_std_dev,match_rec_avg,match_rec_std_dev,rel_rec_avg,rel_rec_std_dev
"(3,15)_TiO2(110)_40pix_inv",68.98599,2.3968134,63.251328,3.8736553,51.421997,4.2260294,0.7054608350753376,0.027100315840627564,0.6699735154089148,0.0643270802397494,0.5181815321643864,0.05111841190552412,0.68986,0.02396813532820422,0.6325133333333334,0.038736558098691906,0.5142199999999999,0.042260283955506024
"(1,15)_TiO2(110)_40pix_inv",67.920006,1.0263647,57.884663,3.9906788,55.302666,7.009882,0.7031439952355513,0.014555703909715821,0.584956813664736,0.04557033875630143,0.5561624386740508,0.07347525262582505,0.6792,0.01026363591629313,0.5788466666666667,0.0399067919588188,0.5530266666666667,0.07009881406509907
