,proto_acc,proto_std_dev,match_acc,match_std_dev,rel_acc,rel_std_dev,proto_prec_avg,proto_prec_std_dev,match_prec_avg,match_prec_std_dev,rel_prec_avg,rel_prec_std_dev,proto_rec_avg,proto_rec_std_dev,match_rec_avg,match_rec_std_dev,rel_rec_avg,rel_rec_std_dev
"(3,15)_Ge(001)_40pix_inv",63.60266,2.6506984,53.486332,5.335784,31.32,5.4373336,0.6267142149277478,0.02239029264582099,0.5538795690944349,0.039345138103535786,0.33245112568473395,0.05931103308025803,0.6263865630763731,0.025829529265274327,0.5289416147166724,0.0506596870729892,0.31145126950621327,0.05221942517934964
"(1,15)_Ge(001)_40pix_inv",52.585,1.6424236,45.97233,4.0672,32.828003,5.379782,0.5264644228148454,0.013467312731919276,0.471839924598678,0.04758818538803971,0.3282732289849314,0.048899614397210155,0.5185413955477389,0.01574070301791597,0.455907865452321,0.03954814307416925,0.3253583585739559,0.05132701311278663
