2.814000000000000000e+03,8.976470588235293917e+02,9.015294117647058556e+02,0.000000000000000000e+00
1.700000000000000000e+03,9.035714285714285552e+02,5.691785714285714448e+02,1.000000000000000000e+00
6.460000000000000000e+02,9.677666666666666515e+02,2.238666666666666742e+02,2.000000000000000000e+00
3.180000000000000000e+02,9.592857142857143344e+02,1.074285714285714306e+02,3.000000000000000000e+00
3.290000000000000000e+02,9.369166666666666288e+02,1.121666666666666714e+02,4.000000000000000000e+00
3.210000000000000000e+03,4.830000000000000000e+02,1.020000000000000000e+03,4.000000000000000000e+00
1.350000000000000000e+02,2.346923076923076792e+02,4.907692307692308020e+01,2.000000000000000000e+00
7.860000000000000000e+02,5.138888888888889142e+02,2.756666666666666856e+02,3.000000000000000000e+00
2.996000000000000000e+03,4.977857142857142776e+02,9.613571428571428896e+02,1.000000000000000000e+00
2.718000000000000000e+03,8.345000000000000000e+02,8.680000000000000000e+02,3.000000000000000000e+00
3.073000000000000000e+03,5.342000000000000455e+02,9.856000000000000227e+02,2.000000000000000000e+00
2.220000000000000000e+03,8.796363636363636260e+02,7.204545454545454959e+02,3.000000000000000000e+00
2.120000000000000000e+02,9.648947368421053170e+02,7.084210526315789025e+01,0.000000000000000000e+00
9.120000000000000000e+02,6.465454545454545041e+02,3.143636363636363740e+02,3.000000000000000000e+00
2.281000000000000000e+03,6.906666666666666288e+02,7.413333333333333712e+02,4.000000000000000000e+00
1.992000000000000000e+03,4.498333333333333144e+02,6.471666666666666288e+02,3.000000000000000000e+00
1.547000000000000000e+03,8.645000000000000000e+02,5.185000000000000000e+02,2.000000000000000000e+00
2.117000000000000000e+03,1.445000000000000000e+02,6.865000000000000000e+02,3.000000000000000000e+00
1.461000000000000000e+03,1.001190476190476147e+03,4.925714285714285552e+02,2.000000000000000000e+00
1.947000000000000000e+03,7.233333333333332860e+01,6.353333333333333712e+02,3.000000000000000000e+00
2.137000000000000000e+03,8.119333333333332803e+02,6.923999999999999773e+02,1.000000000000000000e+00
2.339000000000000000e+03,6.256666666666666288e+02,7.526666666666666288e+02,3.000000000000000000e+00
9.480000000000000000e+02,2.045000000000000000e+02,3.285000000000000000e+02,3.000000000000000000e+00
1.367000000000000000e+03,2.221999999999999886e+02,4.623999999999999773e+02,3.000000000000000000e+00
1.630000000000000000e+03,5.887999999999999545e+02,5.496000000000000227e+02,3.000000000000000000e+00
6.810000000000000000e+02,2.130000000000000000e+02,2.345000000000000000e+02,3.000000000000000000e+00
8.220000000000000000e+02,3.067500000000000000e+02,2.850000000000000000e+02,4.000000000000000000e+00
1.070000000000000000e+03,2.780000000000000000e+02,3.635000000000000000e+02,3.000000000000000000e+00
5.000000000000000000e+01,4.945000000000000000e+02,1.700000000000000000e+01,2.000000000000000000e+00
2.400000000000000000e+02,8.775000000000000000e+02,8.400000000000000000e+01,3.000000000000000000e+00
5.720000000000000000e+02,2.655000000000000000e+02,1.945000000000000000e+02,3.000000000000000000e+00
1.298000000000000000e+03,2.206428571428571388e+02,4.382142857142857224e+02,2.000000000000000000e+00
1.316000000000000000e+03,1.020000000000000000e+03,4.425000000000000000e+02,3.000000000000000000e+00
1.636000000000000000e+03,7.177333333333333485e+02,5.533999999999999773e+02,2.000000000000000000e+00
4.200000000000000000e+02,8.302000000000000455e+02,1.435000000000000000e+02,3.000000000000000000e+00
2.578000000000000000e+03,9.551818181818181301e+02,8.314545454545454959e+02,2.000000000000000000e+00
1.912000000000000000e+03,5.098421052631579187e+02,6.251578947368420813e+02,0.000000000000000000e+00
6.910000000000000000e+02,4.435000000000000000e+02,2.375000000000000000e+02,3.000000000000000000e+00
4.360000000000000000e+02,1.004000000000000057e+02,1.488000000000000114e+02,3.000000000000000000e+00
2.694000000000000000e+03,3.790000000000000000e+02,8.607999999999999545e+02,2.000000000000000000e+00
3.136000000000000000e+03,1.013675675675675620e+03,1.005756756756756772e+03,2.000000000000000000e+00
3.020000000000000000e+02,1.341304347826086882e+02,1.073043478260869534e+02,2.000000000000000000e+00
1.348000000000000000e+03,2.953999999999999773e+02,4.592666666666666515e+02,4.000000000000000000e+00
2.754000000000000000e+03,5.317272727272727479e+02,8.832727272727272521e+02,3.000000000000000000e+00
1.113000000000000000e+03,2.021500000000000057e+02,3.823999999999999773e+02,0.000000000000000000e+00
1.660000000000000000e+03,6.264666666666666970e+02,5.578666666666666742e+02,4.000000000000000000e+00
1.980000000000000000e+03,9.420000000000000000e+02,6.440000000000000000e+02,3.000000000000000000e+00
1.524000000000000000e+03,7.613333333333333712e+02,5.156666666666666288e+02,3.000000000000000000e+00
3.064000000000000000e+03,5.556888888888888687e+02,9.853333333333333712e+02,2.000000000000000000e+00
1.943000000000000000e+03,7.266666666666666288e+02,6.326666666666666288e+02,3.000000000000000000e+00
9.660000000000000000e+02,6.210000000000000000e+02,3.295000000000000000e+02,3.000000000000000000e+00
2.040000000000000000e+03,3.990000000000000000e+02,6.656428571428571104e+02,0.000000000000000000e+00
1.043000000000000000e+03,7.892500000000000000e+02,3.533999999999999773e+02,0.000000000000000000e+00
1.750000000000000000e+03,6.275000000000000000e+02,5.827142857142856656e+02,4.000000000000000000e+00
8.330000000000000000e+02,3.100000000000000000e+02,2.870000000000000000e+02,2.000000000000000000e+00
2.724000000000000000e+03,3.623846153846153584e+02,8.713846153846153584e+02,3.000000000000000000e+00
2.695000000000000000e+03,6.200000000000000000e+02,8.580000000000000000e+02,3.000000000000000000e+00
6.970000000000000000e+02,8.675000000000000000e+02,2.400000000000000000e+02,2.000000000000000000e+00
1.757000000000000000e+03,5.166666666666666963e+00,5.848333333333333712e+02,3.000000000000000000e+00
1.851000000000000000e+03,9.890000000000000000e+02,6.120000000000000000e+02,0.000000000000000000e+00
2.230000000000000000e+02,2.034545454545454675e+02,7.618181818181818699e+01,1.000000000000000000e+00
1.740000000000000000e+02,1.833000000000000114e+02,5.729999999999999716e+01,3.000000000000000000e+00
2.044000000000000000e+03,3.636666666666666856e+02,6.674444444444444571e+02,2.000000000000000000e+00
2.093000000000000000e+03,8.966666666666666288e+02,6.793333333333333712e+02,3.000000000000000000e+00
8.670000000000000000e+02,9.305000000000000000e+02,2.960000000000000000e+02,3.000000000000000000e+00
1.877000000000000000e+03,3.158000000000000114e+02,6.176000000000000227e+02,4.000000000000000000e+00
1.856000000000000000e+03,3.338000000000000114e+02,6.130000000000000000e+02,0.000000000000000000e+00
1.325000000000000000e+03,7.186190476190475920e+02,4.495714285714285552e+02,0.000000000000000000e+00
9.440000000000000000e+02,7.396666666666666288e+02,3.256666666666666856e+02,3.000000000000000000e+00
3.081000000000000000e+03,7.527222222222221717e+02,9.888888888888889142e+02,2.000000000000000000e+00
1.190000000000000000e+02,4.696785714285714448e+02,4.546428571428571530e+01,2.000000000000000000e+00
2.618000000000000000e+03,9.400000000000000000e+02,8.410000000000000000e+02,4.000000000000000000e+00
4.380000000000000000e+02,2.355000000000000000e+02,1.485000000000000000e+02,3.000000000000000000e+00
2.882000000000000000e+03,1.471111111111111143e+02,9.243333333333333712e+02,4.000000000000000000e+00
1.795000000000000000e+03,4.055000000000000000e+02,5.960000000000000000e+02,3.000000000000000000e+00
2.690000000000000000e+02,9.340000000000000568e+01,9.320000000000000284e+01,3.000000000000000000e+00
1.100000000000000000e+03,8.063846153846153584e+02,3.741538461538461320e+02,2.000000000000000000e+00
2.300000000000000000e+02,7.007142857142856656e+02,7.814285714285713880e+01,4.000000000000000000e+00
2.785000000000000000e+03,1.047500000000000000e+02,8.958500000000000227e+02,1.000000000000000000e+00
