1.280000000000000000e+02,1.056470588235294059e+02,2.022352941176470722e+02,0.000000000000000000e+00
5.400000000000000000e+01,6.222727272727272663e+01,9.586363636363635976e+01,0.000000000000000000e+00
5.800000000000000000e+01,1.220833333333333286e+02,1.010000000000000000e+02,1.000000000000000000e+00
1.270000000000000000e+02,2.298958333333333428e+02,2.051354166666666572e+02,1.000000000000000000e+00
9.500000000000000000e+01,6.000000000000000000e+01,1.517142857142857224e+02,2.000000000000000000e+00
5.100000000000000000e+01,2.038333333333333428e+02,8.816666666666667140e+01,2.000000000000000000e+00
3.500000000000000000e+01,2.678260869565217561e+01,6.360869565217391397e+01,3.000000000000000000e+00
4.400000000000000000e+01,1.935000000000000000e+02,7.771428571428570820e+01,3.000000000000000000e+00
8.000000000000000000e+01,9.250000000000000000e+01,1.257142857142857082e+02,4.000000000000000000e+00
3.400000000000000000e+01,1.175625000000000000e+02,6.125000000000000000e+01,4.000000000000000000e+00
2.500000000000000000e+01,3.760000000000000142e+01,3.920000000000000284e+01,2.000000000000000000e+00
3.000000000000000000e+01,2.375000000000000000e+02,4.850000000000000000e+01,2.000000000000000000e+00
1.030000000000000000e+02,2.330000000000000000e+02,1.550000000000000000e+02,2.000000000000000000e+00
1.720000000000000000e+02,2.229565217391304373e+02,2.523478260869565304e+02,4.000000000000000000e+00
9.000000000000000000e+01,8.300000000000000000e+01,1.412857142857142776e+02,2.000000000000000000e+00
1.480000000000000000e+02,1.419333333333333371e+02,2.245999999999999943e+02,4.000000000000000000e+00
1.560000000000000000e+02,1.538750000000000000e+02,2.361250000000000000e+02,2.000000000000000000e+00
1.800000000000000000e+01,1.337692307692307736e+02,3.153846153846154010e+01,1.000000000000000000e+00
7.600000000000000000e+01,3.800000000000000000e+01,1.170000000000000000e+02,2.000000000000000000e+00
6.700000000000000000e+01,2.132857142857142776e+02,1.050000000000000000e+02,2.000000000000000000e+00
5.300000000000000000e+01,3.239999999999999858e+01,9.359999999999999432e+01,4.000000000000000000e+00
6.300000000000000000e+01,2.231666666666666572e+02,1.028333333333333286e+02,2.000000000000000000e+00
8.200000000000000000e+01,2.117500000000000000e+02,1.274500000000000028e+02,1.000000000000000000e+00
1.500000000000000000e+02,6.085714285714285410e+01,2.304285714285714164e+02,2.000000000000000000e+00
1.250000000000000000e+02,6.183333333333333570e+01,1.958333333333333428e+02,1.000000000000000000e+00
